ip,req_count,avg_interval,std_interval,label
94.66.42050,182,100.53591160220995,978.1240897239022,0
155.207.37310,176,5.405714285714286,22.39364632922398,0
94.67.49161,734,7.237380627557981,60.66035760429121,0
79.129.33590,257,1667.53125,16837.104454075852,0
46.103.48711,5,22559.25,39063.37495900092,0
155.207.38648,2152,172.0232450023245,5481.10502797371,0
85.73.55498,31,3.6666666666666665,19.375815395028468,0
77.69.56350,22,16896.761904761905,46725.829290105416,0
84.254.38191,48,2397.872340425532,10200.312856313858,0
79.166.44977,64,20.49206349206349,140.84426534250161,0
94.68.35422,51,26.22,182.68424015223644,0
155.207.31495,14,2.1538461538461537,2.62667247368675,0
155.207.35830,136,2658.607407407407,30758.847221354255,0
66.102.52455,10,48518.22222222222,105886.86133141015,0
31.13.53285,6,39635.0,44405.078308679964,0
155.207.50836,81,125.7875,558.3058233116955,0
155.207.45116,134,127.76691729323308,890.1224709789237,0
62.74.40287,14,8.23076923076923,12.28603864401094,0
66.249.34990,256,1708.2274509803922,8703.754983397179,0
66.249.58135,241,1814.9791666666667,7643.258207099866,0
155.207.54991,27,222.23076923076923,678.6478812650653,0
79.103.39018,40,0.07692307692307693,0.2664693550105966,0
85.74.41410,52,28.372549019607842,109.02022852129701,0
155.207.32064,869,406.2096774193548,11774.303217804087,0
94.67.56999,23,0.09090909090909091,0.2874797872880344,0
80.106.42218,21,0.1,0.4358898943540671,0
94.68.57955,708,14.42998585572843,297.6031200984996,0
31.152.38470,37,290.0,1674.8843741186035,0
176.92.42975,321,526.659375,9354.194877144671,0
188.73.40467,17,2.875,3.059309562630104,0
155.207.49193,164,735.2085889570552,9158.094007273616,0
79.167.38083,186,2277.0108108108107,30813.987930367835,0
87.202.38691,14,0.23076923076923078,0.4213250442347432,0
46.177.33418,85,1.369047619047619,6.18904516426819,0
155.207.34340,183,99.43406593406593,1291.104363102352,0
155.207.51848,379,17.40740740740741,173.7441199131352,0
155.207.53124,42,176.0731707317073,1108.999887621097,0
157.55.56319,11,577.0,497.3306747024559,1
94.66.31617,84,117.79518072289157,562.5567229024981,0
79.103.40588,205,2123.7696078431372,30227.19777865393,0
150.140.51502,30,1.793103448275862,8.926440037770888,0
82.102.39744,73,7.763888888888889,41.62714560888377,0
155.207.46743,13,4.416666666666667,10.657222381506774,0
155.207.45395,22,3.0476190476190474,6.986219022892688,0
46.198.42434,84,0.1927710843373494,0.47738825918455274,0
62.74.51278,44,1.6046511627906976,5.221331625943718,0
62.74.54816,15,2.7857142857142856,5.171053656496648,0
155.207.43422,18,105.3529411764706,397.9543191603884,0
94.67.54054,40,0.5641025641025641,1.4104894912282118,0
79.107.37880,26,1.72,4.911374553014666,0
155.207.56395,2043,181.2360430950049,5765.0190943985535,0
37.6.45306,9,0.125,0.33071891388307384,0
46.12.32616,136,1461.6,14278.940260086229,0
62.74.53020,27,11202.961538461539,55684.07394432435,0
5.144.40266,3,5.0,3.0,0
155.207.34102,50,0.5714285714285714,2.285714285714286,0
87.202.49647,50,672.5102040816327,4651.353031689387,0
62.74.55187,59,176.17241379310346,867.094835085589,0
94.67.41364,119,136.85593220338984,1092.303989129491,0
155.207.57693,545,360.26838235294116,7022.362635927519,0
87.203.54969,14,3.3076923076923075,9.76953361129632,0
5.55.52194,99,6.908163265306122,30.583804816186095,0
155.207.58740,112,18.972972972972972,125.88994617847383,0
155.207.40285,1537,231.06119791666666,6671.053667256102,0
178.59.40671,52,157.49019607843138,1097.7972306887118,0
141.237.56852,31,2.6333333333333333,8.316583165913483,0
62.103.37359,33,0.875,3.149900792088538,0
79.103.48900,580,5.7357512953367875,73.13465672119784,0
46.103.50853,56,0.5636363636363636,2.7815210774200927,0
195.251.41911,303,586.0529801324503,7239.737984436017,0
78.158.32594,57,1.5178571428571428,4.415844327243543,0
62.74.36222,18,497.29411764705884,1735.8862718475907,0
5.144.46092,86,2486.2,14419.363173341108,0
66.102.53128,3,1.5,0.5,0
66.102.58720,2,0.0,0.0,0
66.249.34560,6,26152.2,43418.56878986225,0
66.249.52070,8,18680.285714285714,38060.60422054087,0
66.102.33999,2,1.0,0.0,0
66.249.48205,6,4043.8,7508.124383626046,0
2.85.33031,14,0.07692307692307693,0.26646935501059654,0
155.207.45287,62,5877.9672131147545,45499.55531325381,0
157.55.51578,8,722.1428571428571,652.0003130085639,1
2.85.47027,450,857.4654788418708,8343.45439130376,0
37.6.39547,101,3.07,8.885105514286252,0
79.103.40137,106,8.247619047619047,59.365659618588495,0
155.207.51317,11,9.6,15.114231703927262,0
79.167.34210,218,1250.2764976958526,18035.994078586664,0
94.67.48117,363,295.6740331491713,3463.4030758953395,0
62.74.45345,20,1.4736842105263157,3.3618356679308024,0
5.55.44454,4,1.0,0.816496580927726,0
155.207.54730,69,0.3382352941176471,0.7785789112911201,0
91.140.30285,30,63.13793103448276,301.8163090744196,0
62.74.35463,5,193.25,153.4167119319144,0
176.92.56664,22,8.095238095238095,27.234265465025874,0
84.254.42955,4,1.6666666666666667,0.4714045207910317,0
155.207.56842,10,2.5555555555555554,5.833068777069638,0
62.74.48000,14,0.6153846153846154,1.3888823142513684,0
87.202.37729,23,0.3181818181818182,1.2572106078126668,0
62.74.59402,4,18.0,24.752104287649296,0
155.207.42422,40,1.1282051282051282,3.4282348540222087,0
5.144.54847,90,3.9101123595505616,10.698777048076755,0
130.104.31786,30,0.06896551724137931,0.2533954906327426,0
155.207.32631,285,1310.2112676056338,21028.065608874796,0
176.92.32153,106,1.723809523809524,6.0717852369561625,0
78.87.36749,40,10.35897435897436,35.9090640507288,0
141.237.34172,305,1208.7697368421052,8233.540318153733,0
89.215.44059,30,0.06896551724137931,0.25339549063274264,0
